0,0
0.01,0.00363351
0.02,0.00730139
0.03,0.0110373
0.04,0.0148743
0.05,0.0188451
0.06,0.0229821
0.07,0.0273174
0.08,0.0318833
0.09,0.0367118
0.1,0.0418348
0.11,0.0472838
0.12,0.0530901
0.13,0.0592842
0.14,0.0658957
0.15,0.0729529
0.16,0.0804821
0.17,0.0885078
0.18,0.097051
0.19,0.10613
0.2,0.115757
0.21,0.125943
0.22,0.136688
0.23,0.147989
0.24,0.159835
0.25,0.172207
0.26,0.185076
0.27,0.198405
0.28,0.212147
0.29,0.226245
0.3,0.240633
0.31,0.255236
0.32,0.269969
0.33,0.284741
0.34,0.299453
0.35,0.314
0.36,0.328276
0.37,0.342169
0.38,0.355568
0.39,0.368365
0.4,0.380453
0.41,0.391729
0.42,0.402096
0.43,0.411466
0.44,0.419757
0.45,0.426898
0.46,0.432826
0.47,0.437491
0.48,0.440852
0.49,0.44288
0.5,0.443559
0.51,0.44288
0.52,0.440852
0.53,0.437491
0.54,0.432826
0.55,0.426898
0.56,0.419757
0.57,0.411466
0.58,0.402096
0.59,0.391729
0.6,0.380453
0.61,0.368365
0.62,0.355568
0.63,0.342169
0.64,0.328276
0.65,0.314
0.66,0.299453
0.67,0.284741
0.68,0.269969
0.69,0.255236
0.7,0.240633
0.71,0.226245
0.72,0.212147
0.73,0.198405
0.74,0.185076
0.75,0.172207
0.76,0.159835
0.77,0.147989
0.78,0.136688
0.79,0.125943
0.8,0.115757
0.81,0.10613
0.82,0.097051
0.83,0.0885078
0.84,0.0804821
0.85,0.0729529
0.86,0.0658957
0.87,0.0592842
0.88,0.0530901
0.89,0.0472838
0.9,0.0418348
0.91,0.0367118
0.92,0.0318833
0.93,0.0273174
0.94,0.0229821
0.95,0.0188451
0.96,0.0148743
0.97,0.0110373
0.98,0.00730139
0.99,0.00363351
1,0
