0,0
0.01,0.0027361
0.02,0.00550296
0.03,0.00833096
0.04,0.0112503
0.05,0.0142913
0.06,0.0174843
0.07,0.0208602
0.08,0.0244503
0.09,0.0282866
0.1,0.0324014
0.11,0.0368279
0.12,0.0415996
0.13,0.0467503
0.14,0.052314
0.15,0.0583244
0.16,0.0648148
0.17,0.0718174
0.18,0.0793624
0.19,0.0874781
0.2,0.0961893
0.21,0.105517
0.22,0.115476
0.23,0.126078
0.24,0.137323
0.25,0.149206
0.26,0.161711
0.27,0.174812
0.28,0.188472
0.29,0.202641
0.3,0.217257
0.31,0.232246
0.32,0.247521
0.33,0.262984
0.34,0.278525
0.35,0.294027
0.36,0.309364
0.37,0.324405
0.38,0.339015
0.39,0.353059
0.4,0.366404
0.41,0.378919
0.42,0.390481
0.43,0.400974
0.44,0.410293
0.45,0.418344
0.46,0.425045
0.47,0.430329
0.48,0.434141
0.49,0.436444
0.5,0.437215
0.51,0.436444
0.52,0.434141
0.53,0.430329
0.54,0.425045
0.55,0.418344
0.56,0.410293
0.57,0.400974
0.58,0.390481
0.59,0.378919
0.6,0.366404
0.61,0.353059
0.62,0.339015
0.63,0.324405
0.64,0.309364
0.65,0.294027
0.66,0.278525
0.67,0.262984
0.68,0.247521
0.69,0.232246
0.7,0.217257
0.71,0.202641
0.72,0.188472
0.73,0.174812
0.74,0.161711
0.75,0.149206
0.76,0.137323
0.77,0.126078
0.78,0.115476
0.79,0.105517
0.8,0.0961893
0.81,0.0874781
0.82,0.0793624
0.83,0.0718174
0.84,0.0648148
0.85,0.0583244
0.86,0.052314
0.87,0.0467503
0.88,0.0415996
0.89,0.0368279
0.9,0.0324014
0.91,0.0282866
0.92,0.0244503
0.93,0.0208602
0.94,0.0174843
0.95,0.0142913
0.96,0.0112503
0.97,0.00833096
0.98,0.00550296
0.99,0.0027361
1,0
