0,0
0.01,0.0543251
0.02,0.109075
0.03,0.164433
0.04,0.220348
0.05,0.276576
0.06,0.332714
0.07,0.38825
0.08,0.442613
0.09,0.495222
0.1,0.545534
0.11,0.593076
0.12,0.637478
0.13,0.678485
0.14,0.715955
0.15,0.749856
0.16,0.780251
0.17,0.807278
0.18,0.83113
0.19,0.852041
0.2,0.870264
0.21,0.88606
0.22,0.899687
0.23,0.911395
0.24,0.921415
0.25,0.929963
0.26,0.937232
0.27,0.943396
0.28,0.948611
0.29,0.95301
0.3,0.956714
0.31,0.959825
0.32,0.962433
0.33,0.964613
0.34,0.966431
0.35,0.967945
0.36,0.969201
0.37,0.970241
0.38,0.971099
0.39,0.971805
0.4,0.972383
0.41,0.972854
0.42,0.973237
0.43,0.973544
0.44,0.973789
0.45,0.973981
0.46,0.974128
0.47,0.974236
0.48,0.97431
0.49,0.974354
0.5,0.974368
0.51,0.974354
0.52,0.97431
0.53,0.974236
0.54,0.974128
0.55,0.973981
0.56,0.973789
0.57,0.973544
0.58,0.973237
0.59,0.972854
0.6,0.972383
0.61,0.971805
0.62,0.971099
0.63,0.970241
0.64,0.969201
0.65,0.967945
0.66,0.966431
0.67,0.964613
0.68,0.962433
0.69,0.959825
0.7,0.956714
0.71,0.95301
0.72,0.948611
0.73,0.943396
0.74,0.937232
0.75,0.929963
0.76,0.921415
0.77,0.911395
0.78,0.899687
0.79,0.88606
0.8,0.870264
0.81,0.852041
0.82,0.83113
0.83,0.807278
0.84,0.780251
0.85,0.749856
0.86,0.715955
0.87,0.678485
0.88,0.637478
0.89,0.593076
0.9,0.545534
0.91,0.495222
0.92,0.442613
0.93,0.38825
0.94,0.332714
0.95,0.276576
0.96,0.220348
0.97,0.164433
0.98,0.109075
0.99,0.0543251
1,0
