0,0
0.01,0.0813868
0.02,0.163816
0.03,0.247287
0.04,0.330895
0.05,0.413123
0.06,0.492172
0.07,0.566299
0.08,0.634075
0.09,0.694561
0.1,0.747342
0.11,0.792484
0.12,0.830421
0.13,0.861826
0.14,0.887495
0.15,0.908252
0.16,0.924888
0.17,0.938118
0.18,0.948574
0.19,0.956788
0.2,0.963209
0.21,0.968203
0.22,0.972067
0.23,0.97504
0.24,0.977316
0.25,0.979044
0.26,0.980345
0.27,0.981314
0.28,0.982026
0.29,0.982538
0.3,0.982898
0.31,0.98314
0.32,0.983294
0.33,0.98338
0.34,0.983416
0.35,0.983415
0.36,0.983388
0.37,0.983343
0.38,0.983287
0.39,0.983224
0.4,0.983158
0.41,0.983092
0.42,0.983028
0.43,0.982969
0.44,0.982916
0.45,0.982869
0.46,0.98283
0.47,0.982799
0.48,0.982776
0.49,0.982763
0.5,0.982758
0.51,0.982763
0.52,0.982776
0.53,0.982799
0.54,0.98283
0.55,0.982869
0.56,0.982916
0.57,0.982969
0.58,0.983028
0.59,0.983092
0.6,0.983158
0.61,0.983224
0.62,0.983287
0.63,0.983343
0.64,0.983388
0.65,0.983415
0.66,0.983416
0.67,0.98338
0.68,0.983294
0.69,0.98314
0.7,0.982898
0.71,0.982538
0.72,0.982026
0.73,0.981314
0.74,0.980345
0.75,0.979044
0.76,0.977316
0.77,0.97504
0.78,0.972067
0.79,0.968203
0.8,0.963209
0.81,0.956788
0.82,0.948574
0.83,0.938118
0.84,0.924888
0.85,0.908252
0.86,0.887495
0.87,0.861826
0.88,0.830421
0.89,0.792484
0.9,0.747342
0.91,0.694561
0.92,0.634075
0.93,0.566299
0.94,0.492172
0.95,0.413123
0.96,0.330895
0.97,0.247287
0.98,0.163816
0.99,0.0813868
1,0
