0,0
0.01,0.00155051
0.02,0.00312467
0.03,0.00474615
0.04,0.00643889
0.05,0.00822735
0.06,0.0101367
0.07,0.0121932
0.08,0.0144242
0.09,0.0168584
0.1,0.0195262
0.11,0.0224595
0.12,0.0256921
0.13,0.0292596
0.14,0.0331994
0.15,0.0375507
0.16,0.0423542
0.17,0.0476519
0.18,0.0534866
0.19,0.0599016
0.2,0.0669397
0.21,0.0746425
0.22,0.0830489
0.23,0.0921945
0.24,0.102109
0.25,0.112816
0.26,0.12433
0.27,0.136654
0.28,0.149779
0.29,0.163681
0.3,0.178319
0.31,0.193635
0.32,0.209549
0.33,0.225966
0.34,0.242768
0.35,0.259818
0.36,0.276965
0.37,0.29404
0.38,0.310865
0.39,0.327253
0.4,0.343013
0.41,0.357955
0.42,0.371894
0.43,0.384653
0.44,0.396069
0.45,0.405993
0.46,0.414296
0.47,0.420869
0.48,0.425626
0.49,0.428506
0.5,0.42947
0.51,0.428506
0.52,0.425626
0.53,0.420869
0.54,0.414296
0.55,0.405993
0.56,0.396069
0.57,0.384653
0.58,0.371894
0.59,0.357955
0.6,0.343013
0.61,0.327253
0.62,0.310865
0.63,0.29404
0.64,0.276965
0.65,0.259818
0.66,0.242768
0.67,0.225966
0.68,0.209549
0.69,0.193635
0.7,0.178319
0.71,0.163681
0.72,0.149779
0.73,0.136654
0.74,0.12433
0.75,0.112816
0.76,0.102109
0.77,0.0921945
0.78,0.0830489
0.79,0.0746425
0.8,0.0669397
0.81,0.0599016
0.82,0.0534866
0.83,0.0476519
0.84,0.0423542
0.85,0.0375507
0.86,0.0331994
0.87,0.0292596
0.88,0.0256921
0.89,0.0224595
0.9,0.0195262
0.91,0.0168584
0.92,0.0144242
0.93,0.0121932
0.94,0.0101367
0.95,0.00822735
0.96,0.00643889
0.97,0.00474615
0.98,0.00312467
0.99,0.00155051
1,0
