0,0
0.01,0.0429559
0.02,0.0861593
0.03,0.129754
0.04,0.173779
0.05,0.218184
0.06,0.262837
0.07,0.307539
0.08,0.35204
0.09,0.396057
0.1,0.439284
0.11,0.48142
0.12,0.522173
0.13,0.561283
0.14,0.598524
0.15,0.633718
0.16,0.666734
0.17,0.697491
0.18,0.725955
0.19,0.752132
0.2,0.776068
0.21,0.797837
0.22,0.817539
0.23,0.835288
0.24,0.851213
0.25,0.865446
0.26,0.878124
0.27,0.889381
0.28,0.899348
0.29,0.90815
0.3,0.915903
0.31,0.922716
0.32,0.928691
0.33,0.93392
0.34,0.938487
0.35,0.942466
0.36,0.945925
0.37,0.948925
0.38,0.95152
0.39,0.953757
0.4,0.955676
0.41,0.957316
0.42,0.958706
0.43,0.959873
0.44,0.960842
0.45,0.961631
0.46,0.962256
0.47,0.962729
0.48,0.96306
0.49,0.963256
0.5,0.963321
0.51,0.963256
0.52,0.96306
0.53,0.962729
0.54,0.962256
0.55,0.961631
0.56,0.960842
0.57,0.959873
0.58,0.958706
0.59,0.957316
0.6,0.955676
0.61,0.953757
0.62,0.95152
0.63,0.948925
0.64,0.945925
0.65,0.942466
0.66,0.938487
0.67,0.93392
0.68,0.928691
0.69,0.922716
0.7,0.915903
0.71,0.90815
0.72,0.899348
0.73,0.889381
0.74,0.878124
0.75,0.865446
0.76,0.851213
0.77,0.835288
0.78,0.817539
0.79,0.797837
0.8,0.776068
0.81,0.752132
0.82,0.725955
0.83,0.697491
0.84,0.666734
0.85,0.633718
0.86,0.598524
0.87,0.561283
0.88,0.522173
0.89,0.48142
0.9,0.439284
0.91,0.396057
0.92,0.35204
0.93,0.307539
0.94,0.262837
0.95,0.218184
0.96,0.173779
0.97,0.129754
0.98,0.0861593
0.99,0.0429559
1,0
