0,0
0.01,0.0840509
0.02,0.169217
0.03,0.255443
0.04,0.341669
0.05,0.426179
0.06,0.506993
0.07,0.582239
0.08,0.650457
0.09,0.710751
0.1,0.76282
0.11,0.806873
0.12,0.843486
0.13,0.873462
0.14,0.897695
0.15,0.91708
0.16,0.932451
0.17,0.944549
0.18,0.954011
0.19,0.961368
0.2,0.967058
0.21,0.971436
0.22,0.974786
0.23,0.977334
0.24,0.979258
0.25,0.980699
0.26,0.981766
0.27,0.982545
0.28,0.983103
0.29,0.983492
0.3,0.983752
0.31,0.983915
0.32,0.984005
0.33,0.984041
0.34,0.984038
0.35,0.984006
0.36,0.983955
0.37,0.983891
0.38,0.983821
0.39,0.983746
0.4,0.983672
0.41,0.9836
0.42,0.983532
0.43,0.983469
0.44,0.983413
0.45,0.983365
0.46,0.983325
0.47,0.983293
0.48,0.98327
0.49,0.983256
0.5,0.983251
0.51,0.983256
0.52,0.98327
0.53,0.983293
0.54,0.983325
0.55,0.983365
0.56,0.983413
0.57,0.983469
0.58,0.983532
0.59,0.9836
0.6,0.983672
0.61,0.983746
0.62,0.983821
0.63,0.983891
0.64,0.983955
0.65,0.984006
0.66,0.984038
0.67,0.984041
0.68,0.984005
0.69,0.983915
0.7,0.983752
0.71,0.983492
0.72,0.983103
0.73,0.982545
0.74,0.981766
0.75,0.980699
0.76,0.979258
0.77,0.977334
0.78,0.974786
0.79,0.971436
0.8,0.967058
0.81,0.961368
0.82,0.954011
0.83,0.944549
0.84,0.932451
0.85,0.91708
0.86,0.897695
0.87,0.873462
0.88,0.843486
0.89,0.806873
0.9,0.76282
0.91,0.710751
0.92,0.650457
0.93,0.582239
0.94,0.506993
0.95,0.426179
0.96,0.341669
0.97,0.255443
0.98,0.169217
0.99,0.0840509
1,0
