0,0
0.01,-7.29585e-05
0.02,-0.000145808
0.03,-0.000218439
0.04,-0.000290735
0.05,-0.00036257
0.06,-0.000433806
0.07,-0.000504287
0.08,-0.000573834
0.09,-0.00064224
0.1,-0.000709265
0.11,-0.000774625
0.12,-0.000837986
0.13,-0.000898956
0.14,-0.000957066
0.15,-0.00101176
0.16,-0.00106239
0.17,-0.00110817
0.18,-0.00114818
0.19,-0.00118132
0.2,-0.00120628
0.21,-0.00122152
0.22,-0.00122521
0.23,-0.00121515
0.24,-0.00118876
0.25,-0.00114299
0.26,-0.00107418
0.27,-0.000978028
0.28,-0.000849424
0.29,-0.000682316
0.3,-0.000469541
0.31,-0.000202626
0.32,0.000128449
0.33,0.000535517
0.34,0.00103254
0.35,0.00163599
0.36,0.00236524
0.37,0.00324306
0.38,0.00429619
0.39,0.00555589
0.4,0.00705867
0.41,0.00884703
0.42,0.0109702
0.43,0.0134851
0.44,0.0164568
0.45,0.0199598
0.46,0.0240781
0.47,0.0289059
0.48,0.0345472
0.49,0.0411156
0.5,0.0487323
0.51,0.0575239
0.52,0.0676179
0.53,0.0791377
0.54,0.0921941
0.55,0.106876
0.56,0.12324
0.57,0.141294
0.58,0.160988
0.59,0.182198
0.6,0.204717
0.61,0.228248
0.62,0.252405
0.63,0.276719
0.64,0.300654
0.65,0.32363
0.66,0.345045
0.67,0.364311
0.68,0.380879
0.69,0.394266
0.7,0.404076
0.71,0.410017
0.72,0.411909
0.73,0.409696
0.74,0.403441
0.75,0.393328
0.76,0.379656
0.77,0.362824
0.78,0.343319
0.79,0.321692
0.8,0.298532
0.81,0.274437
0.82,0.249985
0.83,0.225704
0.84,0.202054
0.85,0.179413
0.86,0.158066
0.87,0.138207
0.88,0.119947
0.89,0.103323
0.9,0.0883092
0.91,0.0748338
0.92,0.0627886
0.93,0.0520409
0.94,0.0424425
0.95,0.0338365
0.96,0.0260614
0.97,0.0189544
0.98,0.012352
0.99,0.00608969
1,0
