0,0
0.01,0.0031774
0.02,0.00638749
0.03,0.00966242
0.04,0.013034
0.05,0.0165337
0.06,0.0201932
0.07,0.0240443
0.08,0.0281187
0.09,0.0324487
0.1,0.0370666
0.11,0.0420048
0.12,0.047296
0.13,0.0529724
0.14,0.059066
0.15,0.0656079
0.16,0.072628
0.17,0.0801545
0.18,0.0882133
0.19,0.0968273
0.2,0.106015
0.21,0.115792
0.22,0.126166
0.23,0.13714
0.24,0.148709
0.25,0.160859
0.26,0.173568
0.27,0.186803
0.28,0.200522
0.29,0.214671
0.3,0.229184
0.31,0.243987
0.32,0.258993
0.33,0.274108
0.34,0.289226
0.35,0.304236
0.36,0.319024
0.37,0.333467
0.38,0.347444
0.39,0.360833
0.4,0.373516
0.41,0.385377
0.42,0.396307
0.43,0.406204
0.44,0.414978
0.45,0.422545
0.46,0.428835
0.47,0.433789
0.48,0.437361
0.49,0.439517
0.5,0.440238
0.51,0.439517
0.52,0.437361
0.53,0.433789
0.54,0.428835
0.55,0.422545
0.56,0.414978
0.57,0.406204
0.58,0.396307
0.59,0.385377
0.6,0.373516
0.61,0.360833
0.62,0.347444
0.63,0.333467
0.64,0.319024
0.65,0.304236
0.66,0.289226
0.67,0.274108
0.68,0.258993
0.69,0.243987
0.7,0.229184
0.71,0.214671
0.72,0.200522
0.73,0.186803
0.74,0.173568
0.75,0.160859
0.76,0.148709
0.77,0.13714
0.78,0.126166
0.79,0.115792
0.8,0.106015
0.81,0.0968273
0.82,0.0882133
0.83,0.0801545
0.84,0.072628
0.85,0.0656079
0.86,0.059066
0.87,0.0529724
0.88,0.047296
0.89,0.0420048
0.9,0.0370666
0.91,0.0324487
0.92,0.0281187
0.93,0.0240443
0.94,0.0201932
0.95,0.0165337
0.96,0.013034
0.97,0.00966242
0.98,0.00638749
0.99,0.0031774
1,0
